STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/8/18,69,80,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/9/18,71,84,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/10/18,74,87,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/11/18,73,78,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/12/18,69,78,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/13/18,71,83,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/14/18,68,79,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/15/18,73,85,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/16/18,76,87,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/17/18,73,85,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/18/18,70,77,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/19/18,68,77,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/20/18,70,80,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/21/18,67,76,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/22/18,67,74,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/23/18,73,80,71
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/24/18,74,81,71
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/25/18,73,77,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/26/18,72,77,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/27/18,74,84,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/28/18,73,82,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/29/18,71,77,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/30/18,69,77,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/31/18,71,81,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/1/18,70,78,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/2/18,77,86,71
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/3/18,76,84,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/4/18,72,77,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/5/18,75,85,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/6/18,78,88,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/7/18,79,88,70
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/8/18,76,83,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/9/18,75,83,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/10/18,73,81,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/11/18,67,69,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/12/18,67,71,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/13/18,65,67,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/14/18,69,78,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/15/18,72,83,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/16/18,76,83,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/17/18,75,83,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/18/18,72,80,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/19/18,65,72,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/20/18,65,74,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/21/18,64,72,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/22/18,67,77,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/23/18,66,73,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/24/18,67,79,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/25/18,68,77,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/26/18,67,78,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/27/18,73,82,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/28/18,78,88,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/29/18,81,90,74
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/30/18,77,83,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/31/18,65,71,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/1/18,64,73,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/2/18,68,79,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/3/18,76,87,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/4/18,78,85,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/5/18,74,85,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/6/18,76,89,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/7/18,66,70,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/8/18,61,65,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/9/18,53,57,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/10/18,53,58,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/11/18,63,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/12/18,67,70,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/13/18,63,69,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/14/18,66,74,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/15/18,68,78,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/16/18,72,84,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/17/18,70,79,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/18/18,69,72,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/19/18,63,70,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/20/18,58,65,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/21/18,59,66,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/22/18,63,66,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/23/18,53,58,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/24/18,51,56,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/25/18,50,66,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/26/18,69,76,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/27/18,62,66,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/28/18,53,56,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/29/18,56,67,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/30/18,55,63,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/1/18,56,65,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/2/18,52,57,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/3/18,55,62,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/4/18,61,72,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/5/18,57,63,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/6/18,51,58,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/7/18,64,74,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/8/18,53,55,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/9/18,62,72,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/10/18,70,78,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/11/18,66,71,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/12/18,56,64,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/13/18,44,48,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/14/18,43,53,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/15/18,49,64,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/16/18,49,52,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/17/18,44,56,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/18/18,37,42,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/19/18,42,57,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/20/18,51,58,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/21/18,41,47,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/22/18,34,45,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/23/18,43,52,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/24/18,42,45,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/25/18,37,44,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/26/18,34,44,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/27/18,39,45,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/28/18,40,46,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/29/18,44,49,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/30/18,39,43,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/31/18,40,55,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/1/18,53,60,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/2/18,57,64,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/3/18,53,62,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/4/18,42,51,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/5/18,38,43,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/6/18,44,54,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/7/18,52,57,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/8/18,43,49,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/9/18,38,45,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/10/18,40,44,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/11/18,33,39,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/12/18,34,45,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/13/18,40,47,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/14/18,30,34,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/15/18,22,26,18
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/16/18,29,35,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/17/18,37,40,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/18/18,33,35,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/19/18,33,38,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/20/18,32,33,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/21/18,30,36,16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/22/18,13,16,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/23/18,15,26,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/24/18,28,38,22
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/25/18,38,44,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/26/18,38,41,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/27/18,36,39,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/28/18,33,37,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/29/18,35,39,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/30/18,31,35,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/1/18,31,39,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/2/18,37,46,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/3/18,45,51,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/4/18,32,35,21
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/5/18,24,32,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/6/18,27,33,22
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/7/18,28,31,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/8/18,19,27,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/9/18,21,30,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/10/18,26,34,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/11/18,24,33,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/12/18,27,32,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/13/18,20,27,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/14/18,32,43,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/15/18,44,50,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/16/18,34,37,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/17/18,33,35,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/18/18,25,30,18
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/19/18,24,36,16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/20/18,35,45,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/21/18,48,62,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/22/18,45,54,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/23/18,30,35,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/24/18,28,33,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/25/18,30,33,22
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/26/18,25,33,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/27/18,30,35,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/28/18,36,54,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/29/18,45,52,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/30/18,28,33,22
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",12/31/18,31,37,25
